# Simulation 1 (Up to date)
# 324 data points written for 58 variables.
#
# Tempo (s),Altitude (m),Altitude above sea level (m),Velocidade vertical (m/s),Velocidade total (m/s),Aceleração vertical (m/s²),Aceleração total (m/s²),Posição a Este do lançamento (m),Posição Norte do lançamento (m),Distância lateral (m),Direção lateral (°),Velocidade lateral (m/s),Aceleração lateral (m/s²),Latitude (° N),Longitude (° E),Ângulo de ataque (°),Taxa de rotação (°/s),Taxa de arremesso (°/s),Taxa de guinada (°/s),Orientação vertical (zênite) (°),Orientação lateral (azimute) (°),Massa. (g),Massa do propelente (g),Momento de inércia longitudinal (kg·m²),Momento de inércia de rotação (kg·m²),Aceleração gravitacional (m/s²),Localização do CP (cm),Localização do CG (cm),Calibres da margem de estabilidade (​),Impulso (N),Thrust-to-weight ratio (​),Força de arrasto (N),Coeficiente de arrasto (​),Coeficiente de arrasto de atrito (​),Coeficiente de arrasto de pressão (​),Coeficiente de arrasto de base (​),Coeficiente de arrasto axial (​),Coeficiente de força normal (​),Coeficiente de momento de Pitch (​),Guinada coeficiente de momento (​),Coeficiente de força lateral (​),Coeficiente do momento de rotação (​),Coeficiente forçado de rotação (​),Coeficiente de amortecimento de rotação (​),Coeficiente de arremesso de amortecimento (​),Velocidade do vento (m/s),Wind direction (°),Temperatura do ar (°C),Pressão do ar (mbar),Air density (g/cm³),Velocidade do som (m/s),Número de Mach (​),Número de Reynolds (​),Comprimento de referência (cm),Área de referência (cm²),Passo de tempo de simulação (s),Tempo de computação (s),Aceleração de Coriolis (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
0.442,5.481,5.481,25.892,25.898,30.378,31.492,0.009,-1.616e-6,0.009,90.01,0.517,8.302,45,1.135e-7,3.007,0,-18.366,0.001,81.667,90.001,56.382,13.863,3.898e-4,9.096e-6,9.806,22.386,17.836,1.82,2.422,4.381,0.113,0.542,0.358,0.063,0.121,0.556,0.663,1.211,2.244e-6,0,0,0,0,-0.004,1.896,90,14.964,1012.607,0.001,340.367,0.076,5.542e5,2.5,4.909,0.004,0.027,0
0.446,5.595,5.595,26.026,26.032,30.19,31.329,0.011,-1.739e-6,0.011,90.009,0.554,8.37,45,1.437e-7,3.028,0,-14.331,0.002,81.595,90.001,56.367,13.847,3.897e-4,9.096e-6,9.806,22.384,17.833,1.82,2.413,4.366,0.114,0.542,0.358,0.063,0.121,0.556,0.668,1.218,4.643e-4,0,0,0,0,-0.002,1.896,90,14.964,1012.594,0.001,340.367,0.077,5.572e5,2.5,4.909,0.004,0.027,0
0.451,5.709,5.709,26.157,26.164,30.011,31.167,0.014,-1.865e-6,0.014,90.008,0.591,8.411,45,1.754e-7,3.032,0,-10.307,0.001,81.541,90.001,56.352,13.832,3.896e-4,9.095e-6,9.806,22.383,17.831,1.821,2.404,4.351,0.115,0.542,0.358,0.063,0.121,0.556,0.669,1.219,-3.346e-4,0,0,0,0,-0.001,1.894,90,14.963,1012.58,0.001,340.366,0.077,5.6e5,2.5,4.909,0.004,0.027,0
0.455,5.822,5.822,26.286,26.293,29.837,31.006,0.016,-1.993e-6,0.016,90.007,0.627,8.431,45,2.087e-7,3.026,0,-6.29,0.002,81.506,90.001,56.337,13.817,3.894e-4,9.094e-6,9.806,22.384,17.829,1.822,2.395,4.336,0.116,0.542,0.358,0.063,0.121,0.556,0.668,1.217,3.433e-4,0,0,0,0,-4.291e-4,1.89,90,14.962,1012.567,0.001,340.366,0.078,5.628e5,2.5,4.909,0.004,0.028,0
0.459,5.934,5.934,26.413,26.421,29.67,30.843,0.019,-2.124e-6,0.019,90.006,0.663,8.424,45,2.437e-7,3.003,0,-2.284,0.002,81.487,90.001,56.322,13.803,3.893e-4,9.094e-6,9.806,22.387,17.827,1.824,2.387,4.321,0.118,0.542,0.358,0.063,0.121,0.556,0.662,1.208,-1.09e-4,0,0,0,0,-5.603e-5,1.885,90,14.961,1012.554,0.001,340.366,0.078,5.655e5,2.5,4.909,0.004,0.028,0
0.464,6.047,6.047,26.539,26.548,29.509,30.679,0.022,-2.258e-6,0.022,90.006,0.699,8.391,45,2.806e-7,2.964,0,1.713,0.002,81.486,90.001,56.307,13.788,3.892e-4,9.093e-6,9.806,22.392,17.825,1.827,2.378,4.307,0.119,0.542,0.358,0.063,0.121,0.555,0.653,1.193,-1.46e-4,0,0,0,0,3.121e-5,1.88,90,14.961,1012.541,0.001,340.365,0.078,5.683e5,2.5,4.909,0.003,0.029,0
0.467,6.136,6.136,26.637,26.647,29.386,30.548,0.024,-2.366e-6,0.024,90.006,0.727,8.346,45,3.109e-7,2.921,0,4.841,0.003,81.497,90.001,56.296,13.776,3.891e-4,9.093e-6,9.806,22.397,17.823,1.83,2.371,4.295,0.119,0.542,0.358,0.063,0.121,0.555,0.643,1.176,-9.365e-5,0,0,0,0,2.474e-4,1.877,90,14.96,1012.53,0.001,340.365,0.079,5.704e5,2.5,4.909,0.004,0.029,0
0.471,6.25,6.25,26.763,26.774,29.314,30.459,0.028,-2.506e-6,0.028,90.005,0.762,8.276,45,3.516e-7,2.852,0,8.818,0.003,81.527,90.001,56.281,13.762,3.89e-4,9.092e-6,9.806,22.406,17.821,1.834,2.367,4.288,0.12,0.542,0.358,0.063,0.121,0.554,0.627,1.149,-4.702e-4,0,0,0,0,8.131e-4,1.872,90,14.959,1012.517,0.001,340.364,0.079,5.731e5,2.5,4.909,0.004,0.03,0
0.476,6.367,6.367,26.891,26.902,29.245,30.367,0.031,-2.651e-6,0.031,90.005,0.798,8.178,45,3.948e-7,2.766,0,12.779,0.003,81.574,90.001,56.267,13.747,3.889e-4,9.092e-6,9.806,22.417,17.818,1.839,2.362,4.282,0.121,0.542,0.358,0.063,0.121,0.554,0.607,1.115,-1.328e-4,0,0,0,0,0.002,1.867,90,14.959,1012.503,0.001,340.364,0.079,5.759e5,2.5,4.909,0.004,0.03,0
0.48,6.487,6.487,27.02,27.033,29.18,30.271,0.035,-2.801e-6,0.035,90.005,0.834,8.051,45,4.41e-7,2.662,0,16.726,0.005,81.639,90.001,56.252,13.733,3.888e-4,9.091e-6,9.806,22.43,17.816,1.846,2.358,4.275,0.122,0.542,0.358,0.063,0.121,0.553,0.583,1.073,4.732e-4,0,0,0,0,0.003,1.862,90,14.958,1012.489,0.001,340.363,0.08,5.787e5,2.5,4.909,0.005,0.03,0
0.485,6.61,6.61,27.153,27.167,29.119,30.169,0.039,-2.958e-6,0.039,90.004,0.87,7.892,45,4.906e-7,2.539,0,20.657,0.004,81.724,90.001,56.237,13.717,3.887e-4,9.09e-6,9.806,22.446,17.814,1.853,2.354,4.268,0.124,0.542,0.358,0.063,0.121,0.552,0.555,1.023,-6.376e-5,0,0,0,0,0.004,1.857,90,14.957,1012.475,0.001,340.363,0.08,5.816e5,2.5,4.909,0.005,0.031,0
0.489,6.739,6.739,27.291,27.306,29.06,30.062,0.043,-3.122e-6,0.043,90.004,0.907,7.697,45,5.442e-7,2.394,0,24.565,0.004,81.832,90,56.221,13.702,3.886e-4,9.09e-6,9.806,22.464,17.812,1.861,2.349,4.261,0.125,0.542,0.358,0.063,0.121,0.551,0.522,0.964,-4.081e-4,0,0,0,0,0.006,1.852,90,14.956,1012.46,0.001,340.362,0.081,5.846e5,2.5,4.909,0.005,0.031,0
0.494,6.875,6.875,27.436,27.452,29.002,29.947,0.047,-3.294e-6,0.047,90.004,0.945,7.463,45,6.029e-7,2.225,0,28.446,0.004,81.964,90,56.204,13.685,3.884e-4,9.089e-6,9.806,22.486,17.809,1.871,2.344,4.253,0.126,0.542,0.358,0.063,0.121,0.55,0.483,0.896,-1.971e-4,0,0,0,0,0.008,1.847,90,14.955,1012.444,0.001,340.362,0.081,5.877e5,2.5,4.909,0.005,0.032,0
0.5,7.021,7.021,27.589,27.607,28.945,29.823,0.052,-3.477e-6,0.052,90.004,0.984,7.182,45,6.681e-7,2.028,0,32.291,0.006,82.125,90,56.187,13.668,3.883e-4,9.088e-6,9.806,22.512,17.806,1.882,2.339,4.245,0.127,0.542,0.358,0.063,0.121,0.549,0.439,0.815,-4.731e-4,0,0,0,0,0.01,1.841,90,14.954,1012.427,0.001,340.361,0.081,5.91e5,2.5,4.909,0.006,0.032,0
0.505,7.181,7.181,27.756,27.775,28.89,29.684,0.058,-3.675e-6,0.058,90.004,1.024,6.818,45,7.417e-7,1.771,0,36.061,0.007,82.322,90,56.168,13.648,3.882e-4,9.088e-6,9.806,22.545,17.804,1.897,2.333,4.236,0.128,0.542,0.358,0.063,0.121,0.547,0.381,0.71,1.447e-4,0,0,0,0,0.013,1.848,90,14.953,1012.408,0.001,340.361,0.082,5.946e5,2.5,4.909,0.007,0.033,0
0.512,7.362,7.362,27.944,27.964,28.831,29.526,0.065,-3.895e-6,0.065,90.003,1.067,6.367,45,8.286e-7,1.458,0,39.726,0.008,82.569,90,56.146,13.627,3.88e-4,9.087e-6,9.806,22.587,17.8,1.915,2.327,4.226,0.129,0.542,0.358,0.063,0.121,0.546,0.312,0.582,-2.277e-4,0,0,0,0,0.015,1.856,90,14.952,1012.387,0.001,340.36,0.083,5.987e5,2.5,4.909,0.008,0.033,0
0.52,7.583,7.583,28.17,28.192,28.76,29.336,0.074,-4.152e-6,0.074,90.003,1.115,5.783,45,9.378e-7,1.064,0,43.201,0.011,82.896,89.999,56.12,13.601,3.878e-4,9.086e-6,9.806,22.64,17.796,1.937,2.319,4.214,0.131,0.542,0.358,0.063,0.121,0.544,0.226,0.419,-4.707e-4,0,0,0,0,0.018,1.866,90,14.951,1012.361,0.001,340.359,0.083,6.037e5,2.5,4.909,0.012,0.033,0
0.532,7.928,7.928,28.52,28.545,28.642,29.044,0.088,-4.525e-6,0.088,90.003,1.18,4.816,45,1.116e-6,0.428,0,46.376,0.029,83.445,89.999,56.079,13.56,3.875e-4,9.084e-6,9.806,22.728,17.79,1.975,2.307,4.195,0.134,0.542,0.358,0.063,0.121,0.543,0.09,0.157,4.856e-4,0,0,0,0,0.02,1.882,90,14.948,1012.32,0.001,340.358,0.084,6.112e5,2.5,4.909,0.018,0.034,0
0.55,8.455,8.455,29.049,29.076,29.113,29.311,0.11,-4.999e-6,0.11,90.003,1.255,3.399,45,1.4e-6,0.506,0,-45.714,0.02,84.298,89.998,56.018,13.499,3.87e-4,9.081e-6,9.806,22.717,17.781,1.974,2.328,4.237,0.139,0.542,0.358,0.063,0.121,0.543,0.106,0.227,2.594e-4,0,0,0,0,-0.019,1.905,90,14.945,1012.258,0.001,340.356,0.086,6.226e5,2.5,4.909,0.019,0.034,0
0.569,8.998,8.998,29.592,29.621,29.539,29.608,0.134,-5.338e-6,0.134,90.002,1.305,2.017,45,1.703e-6,1.34,8.655e-7,-38.463,0.006,85.087,89.996,55.957,13.437,3.865e-4,9.079e-6,9.806,22.603,17.771,1.933,2.348,4.28,0.145,0.542,0.358,0.063,0.121,0.545,0.286,0.565,4.903e-4,0,0,0,0,-0.013,1.938,90,14.942,1012.195,0.001,340.353,0.087,6.343e5,2.5,4.909,0.007,0.035,0
0.576,9.212,9.212,29.805,29.834,29.69,29.73,0.143,-5.422e-6,0.143,90.002,1.318,1.546,45,1.823e-6,1.605,7.982e-7,-34.046,0.003,85.348,89.996,55.933,13.414,3.864e-4,9.078e-6,9.806,22.568,17.768,1.92,2.356,4.296,0.148,0.542,0.358,0.063,0.121,0.546,0.344,0.67,-3.425e-4,0,0,0,0,-0.01,1.95,90,14.94,1012.17,0.001,340.353,0.088,6.389e5,2.5,4.909,0.006,0.035,0
0.582,9.39,9.39,29.982,30.012,29.809,29.833,0.151,-5.468e-6,0.151,90.002,1.326,1.198,45,1.923e-6,1.794,7.481e-7,-29.789,0.004,85.538,89.995,55.913,13.394,3.862e-4,9.077e-6,9.806,22.543,17.765,1.911,2.363,4.31,0.15,0.542,0.358,0.063,0.121,0.547,0.386,0.745,-3.067e-5,0,0,0,0,-0.007,1.961,90,14.939,1012.149,0.001,340.352,0.089,6.427e5,2.5,4.909,0.007,0.036,0
0.589,9.601,9.601,30.192,30.222,29.945,29.957,0.16,-5.494e-6,0.16,90.002,1.333,0.844,45,2.042e-6,1.978,8.154e-7,-24.168,0.002,85.728,89.995,55.89,13.37,3.86e-4,9.076e-6,9.806,22.519,17.761,1.903,2.371,4.326,0.152,0.542,0.358,0.063,0.121,0.548,0.427,0.818,2.93e-4,0,0,0,0,-0.005,1.973,90,14.938,1012.124,0.001,340.351,0.089,6.471e5,2.5,4.909,0.005,0.036,0
0.594,9.745,9.745,30.335,30.364,29.939,29.946,0.167,-5.493e-6,0.167,90.002,1.336,0.639,45,2.123e-6,2.076,8.856e-7,-20.047,0.002,85.834,89.995,55.874,13.354,3.859e-4,9.076e-6,9.806,22.506,17.759,1.899,2.371,4.327,0.154,0.542,0.358,0.063,0.121,0.549,0.449,0.857,3.503e-4,0,0,0,0,-0.003,1.982,90,14.937,1012.107,0.001,340.351,0.09,6.502e5,2.5,4.909,0.004,0.037,0
0.598,9.882,9.882,30.469,30.499,29.931,29.935,0.173,-5.478e-6,0.173,90.002,1.339,0.478,45,2.2e-6,2.149,8.44e-7,-15.957,0.002,85.915,89.995,55.858,13.339,3.858e-4,9.075e-6,9.806,22.496,17.756,1.896,2.371,4.329,0.155,0.542,0.358,0.063,0.121,0.55,0.466,0.886,-3.498e-4,0,0,0,0,-0.002,1.99,90,14.936,1012.091,0.001,340.35,0.09,6.53e5,2.5,4.909,0.004,0.037,0
0.603,10.014,10.014,30.598,30.628,29.922,29.925,0.179,-5.451e-6,0.179,90.002,1.341,0.355,45,2.273e-6,2.202,9.118e-7,-11.892,0.003,85.975,89.994,55.844,13.325,3.857e-4,9.074e-6,9.806,22.49,17.754,1.894,2.371,4.33,0.156,0.542,0.358,0.063,0.121,0.55,0.478,0.906,-1.184e-4,0,0,0,0,-0.001,1.998,90,14.935,1012.076,0.001,340.349,0.09,6.558e5,2.5,4.909,0.004,0.037,0
0.607,10.142,10.142,30.723,30.753,29.913,29.914,0.184,-5.412e-6,0.184,90.002,1.342,0.266,45,2.345e-6,2.235,9.34e-7,-7.843,0.004,86.016,89.994,55.83,13.311,3.856e-4,9.074e-6,9.806,22.485,17.752,1.893,2.371,4.331,0.158,0.542,0.358,0.063,0.121,0.55,0.485,0.919,-2.615e-4,0,0,0,0,-4.871e-4,2.006,90,14.934,1012.061,0.001,340.349,0.091,6.585e5,2.5,4.909,0.004,0.038,0
0.611,10.267,10.267,30.845,30.875,29.903,29.903,0.19,-5.363e-6,0.19,90.002,1.343,0.209,45,2.414e-6,2.251,9.681e-7,-3.808,0.003,86.04,89.995,55.816,13.297,3.855e-4,9.073e-6,9.806,22.483,17.75,1.893,2.371,4.332,0.159,0.542,0.358,0.063,0.121,0.55,0.489,0.926,4.007e-4,0,0,0,0,-1.139e-4,2.014,90,14.933,1012.046,0.001,340.348,0.091,6.611e5,2.5,4.909,0.004,0.038,0
0.615,10.392,10.392,30.966,30.995,29.891,29.892,0.195,-5.304e-6,0.195,90.002,1.344,0.184,45,2.483e-6,2.25,8.771e-7,0.21,0.003,86.047,89.995,55.803,13.283,3.853e-4,9.073e-6,9.806,22.483,17.748,1.894,2.371,4.333,0.16,0.542,0.358,0.063,0.121,0.55,0.489,0.926,1.427e-4,0,0,0,0,3.437e-7,2.022,90,14.932,1012.031,0.001,340.348,0.092,6.636e5,2.5,4.909,0.004,0.039,0
0.619,10.515,10.515,31.085,31.114,29.879,29.88,0.2,-5.236e-6,0.2,90.001,1.344,0.189,45,2.551e-6,2.233,8.2e-7,4.216,0.002,86.038,89.995,55.789,13.27,3.852e-4,9.072e-6,9.806,22.486,17.746,1.896,2.371,4.334,0.162,0.542,0.358,0.063,0.121,0.55,0.485,0.919,-2.07e-4,0,0,0,0,1.375e-4,2.03,90,14.932,1012.017,0.001,340.347,0.092,6.662e5,2.5,4.909,0.004,0.039,0
0.623,10.639,10.639,31.204,31.233,29.867,29.867,0.206,-5.158e-6,0.206,90.001,1.345,0.224,45,2.62e-6,2.201,8.196e-7,8.206,0.002,86.013,89.995,55.776,13.256,3.851e-4,9.072e-6,9.806,22.49,17.744,1.898,2.371,4.335,0.163,0.542,0.358,0.063,0.121,0.55,0.478,0.906,1.63e-5,0,0,0,0,5.17e-4,2.038,90,14.931,1012.002,0.001,340.347,0.092,6.687e5,2.5,4.909,0.004,0.04,0
0.627,10.765,10.765,31.324,31.353,29.853,29.854,0.211,-5.07e-6,0.211,90.001,1.346,0.29,45,2.688e-6,2.153,8.72e-7,12.181,0.002,85.972,89.995,55.762,13.243,3.85e-4,9.071e-6,9.806,22.496,17.742,1.902,2.371,4.336,0.164,0.542,0.358,0.063,0.121,0.55,0.467,0.886,-3.573e-4,0,0,0,0,0.001,2.046,90,14.93,1011.987,0.001,340.346,0.093,6.712e5,2.5,4.909,0.005,0.04,0
0.632,10.927,10.927,31.478,31.507,29.833,29.836,0.218,-4.944e-6,0.218,90.001,1.348,0.42,45,2.777e-6,2.068,1.02e-6,17.197,0.002,85.896,89.996,55.745,13.225,3.849e-4,9.07e-6,9.806,22.507,17.739,1.907,2.371,4.337,0.165,0.542,0.358,0.063,0.121,0.549,0.448,0.851,-4.855e-4,0,0,0,0,0.002,2.056,90,14.929,1011.968,0.001,340.346,0.093,6.745e5,2.5,4.909,0.004,0.04,0
0.636,11.06,11.06,31.602,31.631,29.335,29.34,0.224,-4.831e-6,0.224,90.001,1.35,0.525,45,2.849e-6,1.982,1.073e-6,21.133,0.002,85.816,89.996,55.731,13.212,3.848e-4,9.07e-6,9.806,22.518,17.737,1.913,2.344,4.289,0.166,0.542,0.358,0.063,0.121,0.549,0.428,0.816,-4.251e-4,0,0,0,0,0.003,2.064,90,14.928,1011.953,0.001,340.345,0.093,6.772e5,2.5,4.909,0.004,0.041,0
0.641,11.197,11.197,31.728,31.757,28.818,28.826,0.23,-4.706e-6,0.23,90.001,1.353,0.665,45,2.924e-6,1.877,1.093e-6,25.044,0.002,85.716,89.996,55.717,13.197,3.847e-4,9.069e-6,9.806,22.532,17.735,1.919,2.316,4.24,0.168,0.542,0.358,0.063,0.121,0.548,0.405,0.772,1.702e-4,0,0,0,0,0.005,2.072,90,14.927,1011.937,0.001,340.345,0.094,6.799e5,2.5,4.909,0.005,0.041,0
0.645,11.342,11.342,31.858,31.887,28.274,28.287,0.236,-4.566e-6,0.236,90.001,1.356,0.843,45,3.002e-6,1.751,1.092e-6,28.929,0.002,85.593,89.997,55.702,13.182,3.846e-4,9.069e-6,9.806,22.549,17.732,1.926,2.287,4.187,0.169,0.542,0.358,0.063,0.121,0.547,0.377,0.719,-2.11e-4,0,0,0,0,0.006,2.081,90,14.926,1011.92,0.001,340.344,0.094,6.826e5,2.5,4.909,0.007,0.042,0
0.652,11.563,11.563,32.051,32.08,27.443,27.468,0.245,-4.338e-6,0.245,90.001,1.363,1.184,45,3.122e-6,1.52,1.356e-6,34.313,0.003,85.374,89.997,55.679,13.16,3.844e-4,9.068e-6,9.806,22.579,17.729,1.94,2.243,4.108,0.17,0.542,0.358,0.063,0.121,0.546,0.325,0.623,-2.897e-4,0,0,0,0,0.009,2.088,90,14.925,1011.894,0.001,340.343,0.095,6.867e5,2.5,4.909,0.006,0.042,0
0.658,11.74,11.74,32.195,32.224,24.631,24.668,0.253,-4.146e-6,0.253,90.001,1.37,1.344,45,3.218e-6,1.293,1.391e-6,38.028,0.005,85.174,89.998,55.663,13.144,3.843e-4,9.067e-6,9.806,22.61,17.727,1.953,2.088,3.825,0.172,0.543,0.358,0.063,0.121,0.545,0.275,0.527,2.836e-4,0,0,0,0,0.01,2.081,90,14.924,1011.873,0.001,340.343,0.095,6.898e5,2.5,4.909,0.006,0.043,0
0.664,11.949,11.949,32.343,32.373,21.337,21.393,0.262,-3.913e-6,0.262,90.001,1.379,1.546,45,3.331e-6,1.009,1.531e-6,41.599,0.004,84.916,89.999,55.645,13.125,3.841e-4,9.066e-6,9.806,22.648,17.724,1.97,1.907,3.494,0.173,0.543,0.358,0.063,0.121,0.544,0.214,0.408,-1.863e-4,0,0,0,0,0.012,2.073,90,14.922,1011.849,0.001,340.342,0.096,6.929e5,2.5,4.909,0.004,0.043,0
0.668,12.079,12.079,32.425,32.454,19.289,19.362,0.267,-3.765e-6,0.267,90.001,1.386,1.673,45,3.402e-6,0.825,1.489e-6,43.365,0.005,84.745,89.999,55.633,13.114,3.84e-4,9.066e-6,9.806,22.673,17.722,1.981,1.794,3.288,0.174,0.543,0.358,0.063,0.121,0.544,0.174,0.331,2.727e-4,0,0,0,0,0.013,2.068,90,14.921,1011.833,0.001,340.341,0.096,6.946e5,2.5,4.909,0.006,0.044,0
0.674,12.274,12.274,32.528,32.558,14.921,15.021,0.276,-3.541e-6,0.276,90.001,1.396,1.73,45,3.509e-6,0.542,1.477e-6,45.324,0.009,84.478,90,55.62,13.101,3.839e-4,9.065e-6,9.806,22.712,17.72,1.997,1.553,2.847,0.174,0.543,0.358,0.063,0.121,0.543,0.114,0.212,3.113e-4,0,0,0,0,0.015,2.06,90,14.92,1011.81,0.001,340.341,0.096,6.968e5,2.5,4.909,0.01,0.044,0
0.684,12.599,12.599,32.641,32.671,7.687,7.884,0.29,-3.172e-6,0.29,90.001,1.414,1.75,45,3.687e-6,0.069,1.59e-6,46.682,0.069,84.017,90,55.6,13.08,3.838e-4,9.065e-6,9.806,22.779,17.717,2.025,1.153,2.115,0.176,0.543,0.358,0.063,0.121,0.543,0.014,0.014,2.936e-4,0,0,0,0,0.015,2.047,90,14.918,1011.772,0.001,340.339,0.096,6.992e5,2.5,4.909,0.015,0.045,0
0.699,13.088,13.088,32.68,32.712,-2.361,2.869,0.311,-2.643e-6,0.311,90,1.439,1.63,45,3.959e-6,0.615,1.796e-6,-44.298,0.006,83.33,90.001,55.583,13.063,3.836e-4,9.064e-6,9.806,22.702,17.714,1.995,0.598,1.097,0.176,0.543,0.358,0.063,0.121,0.543,0.129,0.271,3.263e-4,0,0,0,0,-0.014,2.027,90,14.915,1011.715,0.001,340.337,0.097,7e5,2.5,4.909,0.004,0.045,0
0.703,13.22,13.22,32.665,32.697,-5.062,5.286,0.317,-2.508e-6,0.317,90,1.446,1.522,45,4.033e-6,0.77,1.792e-6,-42.811,0.004,83.154,90.001,55.578,13.059,3.836e-4,9.064e-6,9.806,22.681,17.713,1.987,0.448,0.822,0.176,0.543,0.358,0.063,0.121,0.544,0.162,0.335,-4.941e-4,0,0,0,0,-0.013,2.032,90,14.914,1011.699,0.001,340.337,0.097,6.997e5,2.5,4.909,0.006,0.045,0
0.709,13.418,13.418,32.629,32.662,-6.89,7.068,0.325,-2.316e-6,0.325,90,1.455,1.577,45,4.145e-6,0.978,1.755e-6,-40.041,0.004,82.903,90.002,55.576,13.057,3.836e-4,9.064e-6,9.806,22.652,17.713,1.976,0.348,0.638,0.176,0.543,0.358,0.063,0.121,0.544,0.207,0.42,-1.432e-4,0,0,0,0,-0.011,2.043,90,14.913,1011.676,0.001,340.336,0.096,6.99e5,2.5,4.909,0.008,0.046,0
0.717,13.675,13.675,32.566,32.599,-9.263,9.398,0.337,-2.084e-6,0.337,90,1.467,1.584,45,4.292e-6,1.217,1.971e-6,-35.575,0.003,82.604,90.002,55.574,13.054,3.836e-4,9.063e-6,9.806,22.62,17.713,1.963,0.217,0.398,0.176,0.543,0.358,0.063,0.121,0.545,0.259,0.517,-3.181e-4,0,0,0,0,-0.009,2.058,90,14.911,1011.646,0.001,340.335,0.096,6.977e5,2.5,4.909,0.006,0.046,0
0.723,13.884,13.884,32.5,32.533,-11.191,11.296,0.346,-1.914e-6,0.346,90,1.478,1.533,45,4.412e-6,1.381,1.926e-6,-31.319,0.002,82.389,90.002,55.571,13.052,3.835e-4,9.063e-6,9.806,22.598,17.712,1.954,0.11,0.202,0.175,0.543,0.358,0.063,0.121,0.546,0.295,0.583,2.996e-4,0,0,0,0,-0.007,2.07,90,14.91,1011.622,0.001,340.334,0.096,6.963e5,2.5,4.909,0.007,0.047,0
# Event BURNOUT occurred at t=0.73 seconds
0.73,14.099,14.099,32.419,32.453,-13.17,13.247,0.356,-1.757e-6,0.356,90,1.487,1.425,45,4.537e-6,1.518,1.913e-6,-26.467,6.977e-4,82.197,90.003,55.569,13.05,3.835e-4,9.063e-6,9.806,22.58,17.712,1.947,0,0,0.174,0.543,0.358,0.063,0.121,0.546,0.325,0.637,3.888e-4,0,0,0,0,-0.005,2.083,90,14.908,1011.596,0.001,340.333,0.096,6.947e5,2.5,4.909,0.005,0.047,0
0.735,14.27,14.27,32.35,32.384,-13.176,13.263,0.364,-1.647e-6,0.364,90,1.495,1.517,45,4.637e-6,1.602,1.973e-6,-22.365,-8.281e-4,82.068,90.003,55.569,13.05,3.835e-4,9.063e-6,9.806,22.568,17.712,1.943,0,0,0.174,0.543,0.358,0.063,0.121,0.547,0.344,0.671,4.152e-4,0,0,0,0,-0.004,2.093,90,14.907,1011.576,0.001,340.333,0.096,6.932e5,2.5,4.909,0.005,0.048,0
0.74,14.432,14.432,32.283,32.318,-13.178,13.272,0.372,-1.555e-6,0.372,90,1.503,1.578,45,4.733e-6,1.661,1.999e-6,-18.299,-8.034e-4,81.966,90.003,55.569,13.05,3.835e-4,9.063e-6,9.806,22.56,17.712,1.939,0,0,0.173,0.543,0.358,0.063,0.121,0.547,0.357,0.694,-1.384e-4,0,0,0,0,-0.002,2.102,90,14.906,1011.557,0.001,340.332,0.095,6.919e5,2.5,4.909,0.005,0.048,0
0.745,14.589,14.589,32.219,32.255,-13.175,13.273,0.379,-1.478e-6,0.379,90,1.511,1.613,45,4.827e-6,1.698,2.013e-6,-14.263,-0.002,81.887,90.003,55.569,13.05,3.835e-4,9.063e-6,9.806,22.556,17.712,1.937,0,0,0.173,0.543,0.358,0.063,0.121,0.547,0.365,0.709,2.341e-4,0,0,0,0,-0.001,2.112,90,14.905,1011.539,0.001,340.331,0.095,6.905e5,2.5,4.909,0.005,0.048,0
0.75,14.743,14.743,32.156,32.192,-13.167,13.267,0.386,-1.416e-6,0.386,90,1.518,1.624,45,4.919e-6,1.715,1.982e-6,-10.249,-0.003,81.828,90.003,55.569,13.05,3.835e-4,9.063e-6,9.806,22.553,17.712,1.937,0,0,0.172,0.543,0.358,0.063,0.121,0.547,0.369,0.714,6.814e-5,0,0,0,0,-7.586e-4,2.121,90,14.904,1011.521,0.001,340.331,0.095,6.892e5,2.5,4.909,0.005,0.049,0
0.755,14.896,14.896,32.093,32.13,-13.16,13.262,0.394,-1.367e-6,0.394,90,1.526,1.643,45,5.011e-6,1.737,1.959e-6,-6.228,-0.003,81.789,90.004,55.569,13.05,3.835e-4,9.063e-6,9.806,22.55,17.712,1.935,0,0,0.171,0.543,0.358,0.063,0.121,0.547,0.374,0.723,4.053e-4,0,0,0,0,-2.812e-4,2.116,90,14.903,1011.503,0.001,340.33,0.095,6.879e5,2.5,4.909,0.005,0.049,0
0.759,15.048,15.048,32.031,32.068,-13.148,13.25,0.401,-1.333e-6,0.401,90,1.534,1.64,45,5.104e-6,1.74,1.955e-6,-2.228,-0.004,81.769,90.004,55.569,13.05,3.835e-4,9.063e-6,9.806,22.55,17.712,1.935,0,0,0.171,0.542,0.358,0.063,0.121,0.547,0.374,0.724,4.653e-4,0,0,0,0,-3.612e-5,2.11,90,14.902,1011.485,0.001,340.33,0.095,6.866e5,2.5,4.909,0.005,0.05,0
